Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
81870.0,0.52082491409681,-1.87955281103114,-0.282573795270925,-0.161325998793476,-1.41174682195688,-0.719946761781744,0.217148826295964,-0.249617013733047,-1.05560289742472,0.605681161109036,1.07368478846049,0.505650439669657,-0.335089537901757,0.413838690473258,-0.657296475548064,-1.58394952716471,0.176145733672689,1.16465027282264,-0.384745242778941,0.347056750969077,-0.129751783929488,-0.797538342542761,-0.364506362934875,0.592375349946892,0.203844305382791,1.01783186052158,-0.156042564385966,0.0634203851994584,434.96,0
160985.0,-10.0389928351327,8.1021702088929,-5.05443620879753,-2.76265302149801,-2.18973589473346,-1.23557844763687,-0.275386505896949,1.59729374119671,6.78640167077356,11.2794717395532,1.06154127984934,1.45138140735782,0.155304631937114,-1.763728210154,-0.482234230837317,-0.416896414996789,-0.707456578250707,-0.78567990684107,-0.864003859842758,4.45926037013687,-1.48251537662551,-1.19630053698349,0.431425210845825,-0.549693102587523,1.36929453406919,0.0967605527936372,1.83805851372858,0.385464873443255,13.48,0
162054.0,2.10749874318531,0.0165178706149356,-1.59245803357872,0.178810968818286,0.411274818544933,-0.763079602008148,0.221480829944451,-0.31381218891881,0.5433656800263,-0.0034088167023998,-0.918993271285992,0.371667521989701,0.549945494003076,0.372718648837749,0.762464180142995,-0.118263520601334,-0.662958514617471,0.0216819664343253,-0.105953462555659,-0.180094212176491,0.223297095032079,0.795815266069376,-0.0068079490873209,0.520500989402529,0.342355762367272,-0.127008869046217,-0.0221928821739658,-0.0539475786195331,0.99,0
121981.0,1.8785625824583,0.0207846148454918,-1.62111326086483,2.90881274895554,2.50784747862852,4.70944206945591,-0.830625971166057,1.13615371488867,-0.395754608484749,1.31141279262982,-0.945684935002126,-0.0079114165711716,-0.341913649788902,-0.121323711423773,-1.53138788137664,0.303651946925192,-0.47143351886327,-0.592711962622778,-1.38868063809564,-0.252052834604407,0.0799983909242375,0.404327302655266,0.121098219316919,0.707537660548721,0.140099630383241,0.155684269122107,0.0163749473296811,-0.0538916954122686,0.0,0
60373.0,1.26137033271875,0.27539172050958,0.0357061231003709,0.417286988077698,0.0098710112911224,-0.357571344666282,-0.0394114658571067,-0.0053569014885355,-0.160481883454451,-0.109096478595746,0.995098588886475,0.627803735484794,0.132499268821313,-0.106416789642637,0.45801524242228,0.881705178687728,-0.49876457082111,0.436577153636421,0.351257604789854,-0.0552668255482875,-0.28251342422784,-0.85485709571003,0.0332341222145411,-0.400759548448202,0.273367515674538,0.120034266459242,-0.0286747436283439,0.0134233770529567,1.98,0
53676.0,1.54950688375176,-0.985093793396436,0.373829522783373,-1.53517218501222,-1.25731674033048,-0.417848712358967,-1.0456103220305,-0.158223275636331,-1.77523135394782,1.39445476449758,-1.07428241958358,-0.795590391340777,1.28810814999934,-0.550898809603745,0.750034094230263,0.028603568492876,0.0854823785724857,0.116480185097754,0.0708759761421367,-0.244239401368732,-0.413206676957175,-0.818871097324636,0.06302673603537,-0.484139761610957,0.261854614349268,-0.361053252536862,0.0446898903426166,0.0238143046638957,19.6,0
103934.0,2.09518736106974,0.421913810579789,-2.22733525021179,0.977353522042973,1.52861407355698,-0.0203375519552623,0.579901921476483,-0.314918366238932,0.850861777660165,0.142080372201053,1.08546058570688,-1.73955308364873,2.15695511947842,2.26904263440469,-1.14669019434586,0.0005471041461981,-0.330227716329316,0.567375674080116,0.0269220753048157,-0.21692639032001,-0.0362684636681384,0.210012561629321,-0.110453327352475,-0.405401577591792,0.577864539475542,-0.509678282664479,-0.0633308048688712,-0.0819160996938291,9.9,0
140324.0,2.06036604514128,-0.841680385899917,-0.817992468636628,-0.556136541496246,-0.692656665338551,-0.293441504707122,-0.660374944892907,0.0333707769696957,-0.481128530218506,0.990348728247556,0.672972569942297,0.460223289894737,-0.42517025190597,0.329577363076455,-0.475788798855071,-1.07486350176827,-0.331610715199927,0.993680295282392,-0.267434358621967,-0.567415297834275,-0.82190122482646,-1.99466109174035,0.641783239879014,0.657754036537649,-0.843824209212472,-0.028474405738442,-0.053087267309338,-0.0438461774611853,30.61,0
43444.0,1.24139827379402,0.36953784674015,0.0925146856713186,1.12691702535123,-0.175009430765919,-1.07613186569031,0.359546259593073,-0.262188228972871,-0.0648119619971614,0.0321326038454033,-0.463730023089256,-0.0408079797385566,-0.493181850138426,0.566971314799047,0.828726541039205,-0.0574211797493346,-0.333539816843244,-0.245630460299081,-0.279468823318897,-0.16316658641478,-0.0305939489121631,-0.0832143837995558,-0.0956112317863895,0.376530247792619,0.710798349845301,-0.357287693068251,-0.0010474666789225,0.0171151375358652,11.87,0
133749.0,2.07563422824386,0.117246549798436,-1.27252524421346,0.355223963766968,0.0973668000082219,-1.33845938555926,0.363917090933342,-0.495860299538787,0.359933091827743,-0.0301680905996178,-0.42071509983828,1.13073964547418,1.62454910318676,0.177498138557419,0.568549456413123,-0.292555376808273,-0.58886129738184,-0.259526074661932,-0.245452801025824,-0.147300228756513,0.263258091915295,1.00561958667402,-0.0172259195278863,0.126363416995358,0.320075888243379,-0.116361100463589,-0.009268649710246,-0.0552971408946551,1.0,0
104526.0,-0.812336448525047,0.47672881458908,0.271488864690878,-2.27844668498765,2.69861804820025,4.14256784584892,-0.283807344149611,0.0191166067632584,2.13216761228556,-1.27533753830357,0.431321068416365,-2.45878422410718,1.22722282148209,1.06436080845423,-0.932910120013964,0.294304318700632,-0.421144465449589,0.419157467657519,-1.86929408656598,-0.40103901796193,0.896460736184345,0.531243225480356,-0.180413943001248,0.645898084813992,-0.0649963831624062,-0.438565367160972,-0.10130793597135,-0.068244486948737,9.95,0
170171.0,-1.39484555725658,1.0710250739105,0.126938036685494,-3.41448431764119,-0.524535150736088,-0.933696274482096,-0.0865063648318453,0.911471371434964,1.00465400428911,-1.87566821845991,0.346993139173102,1.80687769745601,0.64691391620813,0.446879060848054,-0.774909332084825,0.502171535722994,-0.907078000882775,0.342836236790309,-0.169169307520063,-0.169678337806085,-0.0907339103905057,-0.254353374737996,0.0600243719828575,-0.353788780455738,-0.369051686134103,-0.793046714686972,0.266435597824738,0.158022314423275,5.13,0
164066.0,2.18555633670268,-0.813720462142261,-1.29664264774339,-0.288852428251145,-0.452211004976845,-0.353625772731609,-0.54631625314883,-0.118712404756019,0.0061579402620124,0.852601178105853,-1.78382012701485,-0.565817440266083,-0.751107976942299,0.0248952449562352,-0.57010216941001,-1.77104725420728,0.107766037001893,1.03806985086332,-0.495058173237252,-0.664356808804663,-0.338930317442846,-0.292373639339972,0.156000352775336,0.477397098211482,0.0037416420256241,0.625843400719819,-0.0474120155476469,-0.0608714786738275,5.75,0
49181.0,-0.204119554834109,0.963168286250913,1.44803415121011,0.684372796719458,0.332306034983082,-0.106145897550787,0.491820655032401,-0.0120526456958443,-0.461675036358174,-0.277933723968041,-1.14296123291085,-0.0796805509421089,0.709289376048316,0.0463788495287387,1.27303153507777,0.220121082092706,-0.640033931651408,0.288203765575834,0.748347993863364,0.070636296649929,-0.10876291095734,-0.293673182993438,-0.0599204512560307,-0.487871007098553,-0.518398975799366,-0.578983998067281,0.19819612772429,0.171492336859393,5.57,0
4827.0,0.0089077256660616,0.275364175718309,1.76337701759067,1.25882037449345,-0.274061871405197,-0.266678947616653,-0.253676772280171,0.115818444782245,1.7880172265375,-0.780420584472442,0.690089723956858,-1.88243194431063,1.68947802709246,1.04071111072524,-0.787498903867076,-0.599133385335252,0.946654661701017,-0.237741380236022,-1.03788661307621,-0.162162736502722,0.120105714661099,0.778626364090057,0.131743243108386,0.561576578133407,-0.395206963622019,-0.399441041585974,0.0228844820730906,-0.0538319572690556,15.18,0
52110.0,-0.422020853541505,1.01654905455676,1.28016278980539,-0.102817487473535,0.241975539646135,-0.193417332977455,0.509142607888283,0.231421369668433,-0.607750727341199,-0.376649529702121,1.64914155850116,0.515723836303423,-0.321058847363721,-0.138285030673293,0.481922580468026,0.302834207044331,0.0542438926417794,-0.0508729177729847,-0.156512301092504,0.0682719032312897,-0.189456616067911,-0.489823354529029,0.0026555443373435,-0.0423837072907393,-0.275135954130802,0.0854352858682371,0.256644868905575,0.0837809149013705,2.28,0
163405.0,2.01026229962231,-0.177173510528603,-1.57793240123549,0.553470304936708,0.0245239838079961,-1.14413884297036,0.305985652365232,-0.210361530959479,0.386787661670789,0.356286668672495,0.540785958948356,0.0186138064089778,-2.20619908496302,1.02194567818967,-0.951687277321242,-0.317208814819125,-0.196654370614639,-0.0962342399572472,0.405393261911179,-0.346084965363558,0.0132220618241005,0.100818961285544,0.08289724286798,0.0753657993862011,0.104791188644879,0.359824867361253,-0.101413242373911,-0.0856461562000639,15.13,0
77525.0,-2.4584725576495,-0.079580793938983,1.51421827194387,1.72233473636148,0.719492321295002,-0.072693611458613,0.0890820198819494,0.646783029037149,-0.908243011051349,0.0080142253000596,0.780953771337759,0.787431466991158,-0.484256400499935,0.201382524114222,-1.83500225803847,0.597131631233003,-0.403730451206514,-0.572261975582261,-1.41126185691277,-0.997618547618566,-0.235809197459868,-0.100111401533187,1.16991294218808,0.165715138086492,-0.106863820242784,-0.387484490548687,0.0593910302188547,-0.137889055576113,21.94,0
144408.0,2.0421679663284,0.395988714837716,-2.55030449731839,1.3955669795553,1.10012402751973,-0.732196434737303,0.587997734242295,-0.234818512550276,0.348453014045425,-0.327698537190531,-1.16849794836724,-0.816409236766084,-1.48648046213333,-0.765416028495274,-0.1497743458184,-0.0347849808625177,0.911974874477146,0.33911983276777,-0.255431417305605,-0.273778912965933,-0.0774925008007936,-0.0971304600177635,-0.039888326731959,0.109698904449562,0.494330160152419,-0.491001335576332,-0.0119490480002374,-0.0278066835137965,17.37,0
66048.0,1.05401448467541,-0.364396712875115,1.17379376043949,0.917687632207762,-1.15096999795678,-0.282665045343061,-0.530351686555896,0.0496960968245527,0.910345277868446,-0.273343877520744,-0.720052334260063,0.489011636831412,0.143336249286747,-0.409340876319929,0.198134392865587,0.168206213008365,-0.178433066532586,-0.232232317800211,-0.0607945232167148,0.0391910561207085,-0.0509207822584695,-0.0977229401524621,-0.0288148422803778,0.421581930638724,0.233371781220324,0.309952095022748,0.0050566145378687,0.0388524013149356,74.99,0
69532.0,-9.89176289519019,-12.0689379131188,-0.231815504380431,4.54644783697509,10.7040043515769,-2.15289776143269,-6.77463325032164,2.28606607596434,-0.889786756663011,0.584321022233666,-0.69473737873707,0.434624119498524,0.75438301584898,1.21129416942419,1.6961565485706,1.02542870912802,-0.538139414280768,1.19073775360385,-0.135783762866814,3.76607067843034,1.32389936559818,-0.960634115292345,-0.416526473411298,1.12649131425321,0.302314678466524,0.116859587323431,0.174260241506118,-1.95044366586349,10.59,0
46840.0,1.17406382016741,0.556524766674255,-0.507558970913848,1.11660081204625,0.414205595578359,-0.281207741415745,0.0670733971094409,0.109214560626889,-0.204071811538677,-0.531570448756962,1.6066501263409,0.101050816046665,-0.950264473367733,-0.963079252702026,0.75747898220124,0.635688083512926,0.850841287108566,0.849661005870181,-0.564818310948822,-0.162113772527984,-0.019705601260463,-0.0247541359780813,-0.136988380711879,-0.464709740760997,0.603481091006376,-0.29195380114238,0.0419663750628842,0.038768286797683,1.0,0
150877.0,-0.160675782553728,0.978750186717072,1.55382097307078,2.94491497684303,0.745694406992747,1.24925183168422,0.328173495324475,0.27101478243499,-0.846322277765939,0.471774390356816,-2.05929476287006,0.344052105623144,1.44349998476612,-1.0673776032149,-2.41822178495096,0.626257761762201,-0.788171147668369,-0.0584537174371726,-1.46316379908905,-0.0745088400907539,0.298610611361313,1.11588501076354,-0.229673247133002,0.532316845895644,-0.0337089702392376,0.148130933054711,0.102942688451046,0.0788596689552538,20.02,0
50592.0,-0.846880466205023,1.05510085681116,0.710036838124229,-0.220292541612827,1.16152606887408,-0.383634183620111,0.987296567590998,0.0504412982756685,-0.763131603337463,-0.128901981903757,0.959021884158597,0.461071478170863,-0.491998379910774,0.633253024714959,-0.383390276620164,-0.064993295130554,-0.667203622411379,-0.101242110641155,-0.79021905942719,-0.131113711561795,0.130528866010143,0.437280923287297,-0.321817641256913,-0.305603008421759,0.131048739471409,-0.467997383494704,0.247335465015812,0.165507478737511,0.99,0
